city,hotel_name,score,url,longitude_x,latitude_x,description,id_city,latitude_y,longitude_y,Average probability of precipitation,average cloud percentage,average daily temperatures
Nimes,Hotel Mas De Galoffre,7.7,https://www.booking.com/hotel/fr/mas-de-galoffre.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&nflt=ht_id&srpvid=4824458f473900c0&srepoch=1665309215&from=searchresults#hotelTmpl,4.35384233,43.78845189,"Located a 5-minute drive from the centre of Nîmes and Camargues, Hotel Mas de Galoffre, set in a Provençal estate, is an ideal starting point to discover the region and many activities. Free on-site parking is available. The hotel offers standard and superior rooms with bathrooms and a flat screen TV. Free Wi-Fi access is provided throughout the hotel. For your comfort, Hotel Mas de Galoffre provides a swimming pool, tennis courts, horseback-riding and a golf course nearby. The restaurant of the hotel proposes regional cooking that can be served on the terrace facing the garden or the swimming-pool.   Couples particularly like the location — they rated it 8.1 for a two-person trip.    Hotel Mas De Galoffre has been welcoming Booking.com guests since 16 Mar 2010.  ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Studio Nîmes Centre,7.7,https://www.booking.com/hotel/fr/studio-boucarie.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&nflt=ht_id&srpvid=142b458fe83d03a4&srepoch=1665309216&from=searchresults#hotelTmpl,4.35694199,43.8397628,"Studio Nîmes Centre offers accommodation in Nîmes, 2.5 km from Parc Expo Nîmes and 200 m from Carré d’Art Library. The apartment is 400 m from Nîmes Town Hall. This west-facing studio apartment features a sofa bed and a flat-screen TV with a USB connector. There is a kitchenette with a stovetop, a microwave, kitchenware and a coffee maker. The private bathroom has a shower and a hairdryer. A number of restaurants and supermarkets can be found within a 5-minute walk of the property. Nimes School of Fine Arts is 400 m from Studio Nîmes Centre, while Nimes Court House is 1.1 km away. Mediterranee Airport is 43 km from the property.   This is our guests' favourite part of Nîmes, according to independent reviews.   Couples particularly like the location — they rated it 9.6 for a two-person trip.    Studio Nîmes Centre has been welcoming Booking.com guests since 13 Nov 2015.  ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Odalys City Nîmes Le Cheval Blanc,7.7,https://www.booking.com/hotel/fr/le-cheval-blanc.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=ht_id&srpvid=b705458f188a01c4&srepoch=1665309216&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4.3607904,43.83423753,"Odalys City Nîmes Le Cheval Blanc is set in the historic heart of Nimes, opposite the Roman Arena and a 5-minute walk from Nimes Train Station. The studio and apartments feature air conditioning, a kitchenette, a flat-screen cable TV with Canal+ channels and a private bathroom. They also have lift access. Le Cheval Blanc serves a daily breakfast that can also be taken in the guest room upon request.  There is a nearby restaurant offering traditional French cuisine. Le Cheval Blanc has easy access to the city’s many sites, shops and restaurants. It is less than a 10-minute walk from the Maison Carrée and the modern art museum, Carré d’Art.   This is our guests' favourite part of Nîmes, according to independent reviews.   Couples particularly like the location — they rated it 9.6 for a two-person trip.    Odalys City Nîmes Le Cheval Blanc has been welcoming Booking.com guests since 31 Jul 2009.  Hotel chain/brand: Odalys City/Campus ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Le Sunshine - Bright apartment terrace,7.7,https://www.booking.com/hotel/fr/le-sunshine-appart-lumineux-terrasse.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&nflt=ht_id&srpvid=4824458f473900c0&srepoch=1665309215&from=searchresults#hotelTmpl,4.356573,43.836121,"You're eligible for a Genius discount at Le Sunshine - Bright apartment terrace! To save at this property, all you have to do is sign in. Located in Nîmes, 14 km from Parc Expo Nîmes, Le Sunshine - Bright apartment terrace provides accommodation with a garden, free WiFi and a 24-hour front desk. The property has city views and is 34 km from Arles Amphitheatre and 45 km from Avignon Central Station. The apartment features 2 bedrooms, a TV, an equipped kitchen with a fridge and an oven, and 1 bathroom with a shower. A terrace is available on site and cycling can be enjoyed within close proximity of the apartment. Papal Palace is 46 km from Le Sunshine - Bright apartment terrace, while Avignon TGV Train Station is 47 km away. The nearest airport is Nimes-Ales-Camargue-Cevennes Airport, 13 km from the accommodation.   This is our guests' favourite part of Nîmes, according to independent reviews.    Le Sunshine - Bright apartment terrace has been welcoming Booking.com guests since 3 Jun 2021.    Distance in property description is calculated using © OpenStreetMap ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Kyriad Nîmes Ouest A9,7.6,https://www.booking.com/hotel/fr/kyriad-na-r-mes-ouest.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&nflt=ht_id&srpvid=b705458f188a01c4&srepoch=1665309216&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4.3448326,43.81470735,"Located a 10-minute drive from the centre of Nîmes, this 3-star hotel is ideally located 2 km from the exit 25 of the A9 motorway. You can browse the free 20 mbps WiFi or relax in the outdoor living areas. Each room at Kyriad Nîmes Ouest A9 has tea and coffee-making facilities and a flat-screen TV with international channels, including Canal. Decorated in Mediterranean tones, the rooms also have an en suite bathroom with free toiletries. A buffet breakfast is served every morning in the breakfast room or in the garden. You can also relax in the lounge bar with an aperitif before dining in the nearby restaurants. Free private parking is available on site and Nîmes Airport is a 15-minute drive away. You may also choose to play golf at Vacquerolles or Golf Nîmes Campagne, both a 20-minute drive from the hotel. This Kyriad hotel also has a 24-hour reception.   Couples particularly like the location — they rated it 8.0 for a two-person trip.    Kyriad Nîmes Ouest A9 has been welcoming Booking.com guests since 4 Oct 2011.  Hotel chain/brand: Kyriad Hotel ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Superbe appartement Boheme dans les vignes,7.5,https://www.booking.com/hotel/fr/superbe-appartement-boheme-dans-les-vignes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&nflt=ht_id&srpvid=4824458f473900c0&srepoch=1665309215&from=searchresults#hotelTmpl,4.357345,43.763919,"You're eligible for a Genius discount at Superbe appartement Boheme dans les vignes! To save at this property, all you have to do is sign in. Featuring garden views, Superbe appartement Boheme dans les vignes provides accommodation with a terrace and a kettle, around 37 km from Arles Amphitheatre. Set 28 km from Parc Expo Nîmes, the property offers a garden and free private parking. The apartment features 1 bedroom, a flat-screen TV, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a shower. The nearest airport is Nimes-Ales-Camargue-Cevennes Airport, 15 km from the apartment.    Superbe appartement Boheme dans les vignes has been welcoming Booking.com guests since 14 Aug 2022.    Distance in property description is calculated using © OpenStreetMap ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,MAZET avec spa,7.5,https://www.booking.com/hotel/fr/en-fouti.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&nflt=ht_id&srpvid=142b458fe83d03a4&srepoch=1665309216&from=searchresults#hotelTmpl,4.3747057,43.85160895,"Featuring garden views, MAZET avec spa features accommodation with a garden, barbecue facilities and a terrace, around 36 km from Arles Amphitheatre. The air-conditioned accommodation is 13 km from Parc Expo Nîmes, and guests benefit from complimentary WiFi and private parking available on site. Boasting a DVD player, the holiday home has a kitchen with a dishwasher, a microwave and a fridge, a living room with a seating area and a dining area, 1 bedroom, and 1 bathroom with a hot tub and a shower. A flat-screen TV with satellite channels, as well as a CD player are available. Avignon Central Station is 43 km from the holiday home, while Papal Palace is 44 km from the property. The nearest airport is Nimes-Ales-Camargue-Cevennes Airport, 16 km from MAZET avec spa.    MAZET avec spa has been welcoming Booking.com guests since 15 Aug 2017.    Distance in property description is calculated using © OpenStreetMap ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Grand Hôtel de Nîmes 4 étoiles,7.5,https://www.booking.com/hotel/fr/holiday-inn-nimes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&nflt=ht_id&srpvid=b705458f188a01c4&srepoch=1665309216&from=searchresults#hotelTmpl,4.34627362,43.81471993,"The Grand Hôtel de Nîmes is a hotel-restaurant-convention hall complex that welcomes you in Nîmes, only 3 km from the Arena. Located in a hotel park planted with palm trees and oleanders, this fully renovated hotel offers an outdoor swimming pool reserved exclusively for hotel guests, games for children, a billiard table, a table soccer ... The very spacious rooms are equipped with a free high speed fiber Wifi connection and a large flat screen TV with international channels. A welcome coffee/tea and a bottle of mineral water are provided free of charge in your room. The air conditioning of last generation will offer you an optimal comfort to relax you during the hot Provencal days.The private bathrooms are all equipped with a bathtub and separate toilet. Our American Breakfast Buffet is a delight for our guests and contributes to the reputation of the Grand Hotel de Nimes. During your stay, you can enjoy our Cosy and Luxurious Bar Lounge, open late at night and reserved for hotel guests only. A large selection of the best wines, rums and prestigious whiskies are at your disposal, not forgetting our Cigar Cellar where you can enjoy Cohiba, Partagas, Romeo & Juliette or Monte Cristo. In summer, numerous activities are offered to you on the spot thanks to the innumerable offers of our Partners. You will also be able to enjoy our restaurant ""Le Chat Noir"", rated 4.5/5 on Tripadvisor. Your meal will be served on the Flowered Terrace during the summer days and evenings . In winter, you will enjoy our indoor restaurant with its cozy setting and warm decoration. You will benefit from a Reception open 24 hours a day, a free parking in front of the hotel or a paying and secured parking with direct access inside the hotel. Ideally located 1 km from the freeway, the Grand Hôtel de Nîmes welcomes you 1.5 km from the Nîmes Exhibition Center, 5 km from the Vacquerolles and Nimes Campagne golf courses. Less than 40 km away, you can visit the Pont du Gard, Avignon, Arles, Aigues-Mortes or enjoy our beautiful beaches. We speak French, English, Italian and Spanish. We look forward to welcoming you.    Grand Hôtel de Nîmes 4 étoiles has been welcoming Booking.com guests since 7 Apr 2011.  ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Logis NIMOTEL Hôtel Cosy,7.4,https://www.booking.com/hotel/fr/nimotel.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&nflt=ht_id&srpvid=b705458f188a01c4&srepoch=1665309216&from=searchresults#hotelTmpl,4.34660353,43.81557635,"You're eligible for a Genius discount at Logis NIMOTEL Hôtel Cosy! To save at this property, all you have to do is sign in. Nimotel is located 1 km from the A9 motorway and a 10-minute drive from central Nimes. It has 24-hour reception, a secure outdoor pool and free WiFi access. The air-conditioned rooms have a flat-screen TV with satellite channels. Some rooms also feature coffee and tea making facilities. Nimotel’s restaurant, Partage, serves a range of traditional dishes and Provencal specialities. There is also a bar and a poolside terrace where guests can relax. A buffet breakfast is available daily. Free on-site parking is available for guests exploring the Languedoc-Roussillon region by car.    Logis NIMOTEL Hôtel Cosy has been welcoming Booking.com guests since 23 May 2005.  Hotel chain/brand: Logis Hôtels ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Casa les bambous,7.4,https://www.booking.com/hotel/fr/casa-les-bambous.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&nflt=ht_id&srpvid=4824458f473900c0&srepoch=1665309215&from=searchresults#hotelTmpl,4.357345,43.763919,"You're eligible for a Genius discount at Casa les bambous! To save at this property, all you have to do is sign in. Casa les bambous is situated in Nîmes, 28 km from Parc Expo Nîmes, and features a terrace, garden, and free WiFi. Boasting free private parking, the apartment is in an area where guests can engage in activities such as hiking and tennis. This apartment has 1 bedroom, a flat-screen TV, and a kitchen. Arles Amphitheatre is 37 km from the apartment. The nearest airport is Nimes-Ales-Camargue-Cevennes Airport, 15 km from Casa les bambous.    Casa les bambous has been welcoming Booking.com guests since 17 Jun 2022.    Distance in property description is calculated using © OpenStreetMap ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Hotel Cote Patio,7.3,https://www.booking.com/hotel/fr/hotelcotepatio.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=ht_id&srpvid=b705458f188a01c4&srepoch=1665309216&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4.36974764,43.83887217,"You're eligible for a Genius discount at Hotel Cote Patio! To save at this property, all you have to do is sign in. Located 900 m from Nîmes city centre, Hotel Cote Patio is a 5-minute walk from the Arena of Nîmes and a 10-minute walk from the train station. It offers free WiFi access and a patio with outdoor furniture. Set all around the patio, the heated rooms provide a private bathroom and a flat-screen TV with satellite and cable channels. They are all decorated following different styles with warm southern colours, Art Deco or classical atmospheres. In the summertime, a Continental breakfast including homemade jam and a variety of other breakfast foods is served on the patio. The hotel staff are happy to be of assistance to help you book a table in one of the numerous restaurants in the area. Hôtel Cote Patio is a 5-minute walk from the airport shuttle and a 23 km from Uzès. The Cévennes National Park is just 43.5 km away. The A9 motorway is a 9-minute drive away. Arles is 33 km away.   Couples particularly like the location — they rated it 8.0 for a two-person trip.    Hotel Cote Patio has been welcoming Booking.com guests since 3 Dec 2005.  ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,"Un petit PARADIS, CENTRE VILLE de Nîmes",7.3,https://www.booking.com/hotel/fr/un-petit-paradis-centre-ville-de-nimes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&nflt=ht_id&srpvid=4824458f473900c0&srepoch=1665309215&from=searchresults#hotelTmpl,4.3584847,43.8363164,"Set in the centre of Nîmes, 14 km from Parc Expo Nîmes and 33 km from Arles Amphitheatre, Un petit PARADIS, CENTRE VILLE de Nîmes offers a restaurant and air conditioning. The property is 47 km from Avignon TGV Train Station and 47 km from Zenith Sud Montpellier. This apartment is fitted with 1 bedroom, a kitchenette with a fridge and a stovetop, a flat-screen TV, a seating area and 1 bathroom fitted with a shower. Towels and bed linen are offered. Hiking can be enjoyed nearby. Avignon Central Station is 45 km from the apartment, while Papal Palace is 46 km from the property. The nearest airport is Nimes-Ales-Camargue-Cevennes Airport, 13 km from Un petit PARADIS, CENTRE VILLE de Nîmes.   This is our guests' favourite part of Nîmes, according to independent reviews.    Un petit PARADIS, CENTRE VILLE de Nîmes has been welcoming Booking.com guests since 23 Jul 2022.    Distance in property description is calculated using © OpenStreetMap ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Central Hotel,7.2,https://www.booking.com/hotel/fr/central-nimes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&nflt=ht_id&srpvid=4824458f473900c0&srepoch=1665309215&from=searchresults#hotelTmpl,4.36281145,43.83899502,"Central Hotel is set in a renovated, 18th-century building, in the historical centre of Nimes, right behind the ancient roman site, the Porte d’Auguste. It offers soundproofed rooms with private bathrooms. The guest rooms’ doors are decorated by a local artist. Each room is equipped with a TV and a shower. Some rooms feature views of Nimes’ rooftops and the Magna Tower. The Central Hotel has a private bar, and a traditional French breakfast is served every morning. Room service is also available. Free WiFi access is provided in the Central’s common areas, and guests also have access to a luggage room. There is also 1 room suitable for guests with reduced mobility. Central Hotel is 100 m from a shuttle stop for Nimes Airport, and less than a 10-minute walk from the Gare de Nimes TGV Train Station. The Notre-Dame-et-Saint-Castor Cathedral is just 280 m away.   This is our guests' favourite part of Nîmes, according to independent reviews.   Couples particularly like the location — they rated it 8.4 for a two-person trip.    Central Hotel has been welcoming Booking.com guests since 15 Feb 2011.  ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,HÔTEL C SUITES chambres spacieuses,7.1,https://www.booking.com/hotel/fr/c-suites.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&nflt=ht_id&srpvid=b705458f188a01c4&srepoch=1665309216&from=searchresults#hotelTmpl,4.345905,43.815377,"You're eligible for a Genius discount at HÔTEL C SUITES chambres spacieuses! To save at this property, all you have to do is sign in. Offering an outdoor pool, C Suites is a urban resort located in Nîmes just 3 km from the Arenas. This fully renovated hotel is set in a 1-hectare tree-filled park with an outdoor pool, a tennis court, a boules court and a children's playground. C Suites' spacious rooms all offer free high-speed WiFi access, a flat-screen TV with international channels as well as a private bathroom with a bath or shower. On site, guests can enjoy the C Unik wine and tapas bar, situated close to the swimming pool. A large selection of wines and cigars are available. At C Suites you will find a 24-hour front desk and free parking. Conveniently located 1.5 km from the Motorway exit, the hotel is 1.5 km from Parc Expo Nîmes and 5.7 km from Nimes Vacquerolles Golf Course. Within 40 km, guests can also visit, Pont du Gard, Avignon, Arles and Aigues-Mortes.    HÔTEL C SUITES chambres spacieuses has been welcoming Booking.com guests since 16 Apr 2015.  ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Appartement Spacieux Nîmes,7.0,https://www.booking.com/hotel/fr/appartement-spacieux-nimes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&nflt=ht_id&srpvid=142b458fe83d03a4&srepoch=1665309216&from=searchresults#hotelTmpl,4.3906318,43.8498363,"Situated in Nîmes in the Languedoc-Roussillon region, Appartement Spacieux Nîmes has a balcony. This apartment is 41 km from Avignon Central Station and 42 km from Papal Palace. The apartment features 2 bedrooms, a flat-screen TV and a fully equipped kitchen that provides guests with a fridge and an oven. Towels and bed linen are available. Parc Expo Nîmes is 10 km from the apartment, while Arles Amphitheatre is 36 km from the property. The nearest airport is Nimes-Ales-Camargue-Cevennes Airport, 16 km from Appartement Spacieux Nîmes.    Appartement Spacieux Nîmes has been welcoming Booking.com guests since 16 Sept 2022.    Distance in property description is calculated using © OpenStreetMap ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Hôtel Abalone - Centre Gare,7.0,https://www.booking.com/hotel/fr/hotelterminusaudrans.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&nflt=ht_id&srpvid=b705458f188a01c4&srepoch=1665309216&from=searchresults#hotelTmpl,4.36618969,43.8330273,"Situé sur l'une des plus belles avenues de la ville, l'hôtel n'est qu'à 5 minutes à pied des monuments romains. L'Hôtel Abalone bénéficie d'un emplacement privilégié, à seulement 5 minutes en voiture de l'amphithéâtre de Nîmes et de la vieille ville. L'établissement se trouve à moins de 40 mètres de la gare de Nîmes. Une connexion Wi-Fi gratuite est disponible. Ce charmant hôtel est décoré dans des couleurs typiquement provençales. Toutes les chambres disposent d'une télévision et d'une salle de bains et toilettes privatives. un parking est mis a votre disposition a 6€ pour les vélos et  10€ les véhicules   This is our guests' favourite part of Nîmes, according to independent reviews.   Couples particularly like the location — they rated it 8.8 for a two-person trip.    Hôtel Abalone - Centre Gare has been welcoming Booking.com guests since 12 Mar 2010.  ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Appart'City Nimes,7.0,https://www.booking.com/hotel/fr/appart-city-nimes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&nflt=ht_id&srpvid=b705458f188a01c4&srepoch=1665309216&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4.3645978,43.82158549,"This Appart'City is located in Nîmes, a 20-minute walk from the Arena of Nîmes and the TGV Train Station  It is 500 m from Le Parnasse Sports Centre and Exhibition Centre. Each soundproofed and air-conditioned apartment at the Appart’City Nîmes has free WiFi access and a kitchenette equipped with a dishwasher, a microwave and a washing machine. They are all serviced by a lift. Breakfast is still served from Monday to Sunday. It is composed of various breads, including gluten-free bread, pastries, fresh and hot beverages. Fresh fruit and fruit salad, as well as cheeses and yogurts are also provided. Private parking is available and the property is 10 km from Nimes Airport.    Appart'City Nimes has been welcoming Booking.com guests since 1 Mar 2010.  Hotel chain/brand: Appart'City ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,"The Originals City, Hôtel Nîmes Costières, Ex Inter Hôtel",6.9,https://www.booking.com/hotel/fr/balladinssuperiornimes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=ht_id&srpvid=b705458f188a01c4&srepoch=1665309216&from=searchresults#hotelTmpl,4.34430957,43.81465315,"The Originals City, Hôtel Nîmes Costières, Ex Inter Hôtel is 1 km from Costière Stadium, next to exit 25 of the Nîmes-Ouest A9 motorway. It offers soundproofed rooms with free WiFi access and an outdoor pool and an on-site restaurant. Rooms at The Originals City, Hôtel Costières, Nîmes feature air conditioning, a private bathroom and cable TV. There are also family rooms available. Guests can relax with an aperitif at the Bar or eat  traditional French dishes in the Restaurant In addition to a 24-hour front desk, The Originals City, Hôtel Costières, Nîmes offers a laundry service and can provide packed lunches upon request. The hotel's car park has video surveillance and a night guard. Guests can explore the Camargue, Cevennes and Provence area by car.    The Originals City, Hôtel Nîmes Costières, Ex Inter Hôtel has been welcoming Booking.com guests since 4 May 2005.  Hotel chain/brand: The Originals City ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Zenitude Hôtel-Résidences Nîmes Centre,6.9,https://www.booking.com/hotel/fr/adagio-access-nimes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&nflt=ht_id&srpvid=b705458f188a01c4&srepoch=1665309216&from=searchresults#hotelTmpl,4.36785668,43.83249328,"You're eligible for a Genius discount at Zenitude Hôtel-Résidences Nîmes Centre! To save at this property, all you have to do is sign in. Zenitude Nîmes Centre is an eco-friendly residence located in Nîmes. Parc Expo Nîmes is 1.6 km from the property. Free WiFi is featured. The spacious studios and apartments come with a flat-screen TV with satellite channels. There is a kitchen, dining area and private bathroom in each unit. The Arena of Nîmes is just 10 minutes' walk away. The nearest airport is Mediterranee Airport, 43 km from Zenitude Nîme Centre. There is a private parking on site, subject to availability. Choose from a wide selection of dishes and relax over a tasty meal.   This is our guests' favourite part of Nîmes, according to independent reviews.   Couples particularly like the location — they rated it 8.4 for a two-person trip.    Zenitude Hôtel-Résidences Nîmes Centre has been welcoming Booking.com guests since 5 Aug 2009.  ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Nimes,Casa Côté Sud - Mas Bois Fontaine,6.9,https://www.booking.com/hotel/fr/casa-cote-sud-mas-bois-fontaine.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&nflt=ht_id&srpvid=4824458f473900c0&srepoch=1665309215&from=searchresults#hotelTmpl,4.360082,43.766217,"You're eligible for a Genius discount at Casa Côté Sud - Mas Bois Fontaine! To save at this property, all you have to do is sign in. Boasting garden views, Casa Côté Sud - Mas Bois Fontaine features accommodation with a garden, a tennis court and barbecue facilities, around 35 km from Arles Amphitheatre. The air-conditioned accommodation is 27 km from Parc Expo Nîmes, and guests benefit from private parking available on site and free WiFi. This holiday home has 1 bedroom, a kitchen with a microwave and a fridge, a flat-screen TV, a seating area and 1 bathroom fitted with a bath or shower. Towels and bed linen are offered in this accommodation. The holiday home offers a sun terrace. The nearest airport is Nimes-Ales-Camargue-Cevennes Airport, 13 km from Casa Côté Sud - Mas Bois Fontaine.    Casa Côté Sud - Mas Bois Fontaine has been welcoming Booking.com guests since 3 May 2022.    Distance in property description is calculated using © OpenStreetMap ",25,43.8374249,4.3600687,0.39675000000000027,71.92,18.652400000000007
Aigues Mortes,Boutique Hôtel des Remparts & Spa,9.9,https://www.booking.com/hotel/fr/les-remparts-aigues-mortes.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&nflt=ht_id&srpvid=4866458f8a83040a&srepoch=1665309216&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4.1903438,43.56803552,"You're eligible for a Genius discount at Boutique Hôtel des Remparts & Spa! To save at this property, all you have to do is sign in. Located in a former military station dating from the 18th-century, inside the medieval ramparts of Aigues-Mortes, this refined hotel offers a bar and a terrace with sun loungers. There is also a spa with an indoor heated pool. This boutique hotel is located opposite the Tower of Constance and The Centre for National Monuments. The guest rooms with ceiling heights between 3.30 and 4 m feature stone walls, a minibar, a flat-screen TV and free WiFi. All rooms come with a bathroom with a free standing bathtub, a walk-in shower, bathrobes and slippers. There is no separation between the sleeping area and the bathroom. They all feature views of the ramparts. A continental breakfast is served each morning and can be enjoyed in the lounges or on the terrace, weather permitting. Guests are invited to enjoy a drink in the hotel’s lounge bar, which features contemporary furniture and panoramic views of the ramparts. Aigues-Mortes Train Station is a 5-minute walk from the hotel while Montpellier Méditerranée Airport is a 20-minute drive away. Golf de la Grande Motte is 12 km from the hotel.   Couples particularly like the location — they rated it 9.7 for a two-person trip.    Boutique Hôtel des Remparts & Spa has been welcoming Booking.com guests since 11 Aug 2011.  ",26,43.5658225,4.1912837,0.3899038461538464,71.82211538461539,18.755625000000006
Aigues Mortes,Bel Appartement Terrasse 4 Étoiles Intra Muros,9.9,https://www.booking.com/hotel/fr/bel-appartement-terrasse-intra-muros.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&nflt=ht_id&srpvid=6f96458f812800fd&srepoch=1665309216&from=searchresults#hotelTmpl,4.19134417,43.56718677,"Located within the Aigues-Mortes Medieval City district in Aigues-Mortes, Bel Appartement Terrasse 4 Étoiles Intra Muros has air conditioning, a patio, and garden views. It features a terrace, city views and free WiFi throughout the property. This apartment is equipped with 1 bedroom, a kitchen with a microwave and a fridge, a flat-screen TV, a seating area and 1 bathroom equipped with a shower. Towels and bed linen are provided. The apartment offers a children's playground. A bicycle rental service is available at Bel Appartement Terrasse 4 Étoiles Intra Muros. Montpellier Arena is 24 km from the accommodation, while Parc des Expositions de Montpellier is 24 km away. The nearest airport is Montpellier - Mediterranee Airport, 25 km from Bel Appartement Terrasse 4 Étoiles Intra Muros.   Couples particularly like the location — they rated it 9.8 for a two-person trip.    Bel Appartement Terrasse 4 Étoiles Intra Muros has been welcoming Booking.com guests since 27 Jul 2020.    Distance in property description is calculated using © OpenStreetMap ",26,43.5658225,4.1912837,0.3899038461538464,71.82211538461539,18.755625000000006
